Id,Lot Frontage,Lot Area,Neighborhood,Overall Qual,Year Built,Year Remod/Add,Exterior 1st,Exterior 2nd,Exter Qual,Foundation,Bsmt Qual,Bsmt Cond,Total Bsmt SF,Heating QC,Central Air,Gr Liv Area,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Finish,Garage Cars,Garage Area,Garage Qual,Paved Drive,Mo Sold,Yr Sold,SalePrice,total bath,total sf,age
1179,38,14963,Veenker,8,1996,1996,BrkFace,BrkFace,4,PConc,4,3,1260.0,5,1,1288,5,4,Typ,2,,3,2.0,500.0,3,3,12,2008,245500,2.5,3048.0,12
1340,50,5000,BrkSide,6,1926,1950,MetalSd,MetalSd,3,BrkTil,3,3,992.0,5,1,1013,3,6,Typ,0,,1,1.0,160.0,2,3,4,2008,113000,1.0,2165.0,82
436,129,16870,NridgHt,8,2004,2005,VinylSd,VinylSd,4,PConc,5,3,1782.0,5,1,1782,4,7,Typ,2,,3,3.0,932.0,3,3,4,2009,296000,3.0,4496.0,5
1636,86,14157,StoneBr,9,2005,2006,VinylSd,VinylSd,4,PConc,5,3,1922.0,5,1,1922,4,8,Typ,1,,3,3.0,676.0,3,3,7,2007,377426,3.0,4520.0,2
421,96,12456,NridgHt,10,2006,2007,CemntBd,CmentBd,5,PConc,5,3,1700.0,5,1,1718,5,7,Typ,1,,3,3.0,786.0,3,3,7,2009,337500,3.0,4204.0,3
457,100,14836,NridgHt,10,2004,2005,CemntBd,CmentBd,5,PConc,5,3,2492.0,5,1,2492,5,8,Typ,1,,3,3.0,949.0,3,3,2,2009,552000,3.5,5933.0,5
2834,56,6956,Edwards,4,1948,1950,VinylSd,VinylSd,3,CBlock,2,3,624.0,5,1,936,3,5,Typ,0,,1,1.0,265.0,3,3,4,2006,97900,1.0,1825.0,58
517,75,7862,Somerst,6,2009,2009,VinylSd,VinylSd,4,PConc,4,3,1218.0,5,1,1218,4,4,Typ,0,,3,2.0,676.0,3,3,9,2009,208300,2.0,3112.0,0
1566,69,11050,Mitchel,7,1996,1997,VinylSd,VinylSd,3,PConc,4,3,910.0,5,1,1820,4,8,Typ,1,,1,3.0,816.0,3,3,9,2008,213000,2.5,3546.0,12
1439,57,8924,CollgCr,7,1998,1999,VinylSd,VinylSd,3,PConc,4,3,880.0,5,1,1724,4,8,Typ,0,,3,2.0,527.0,3,3,7,2008,188000,2.5,3131.0,10
2577,69,9610,NAmes,6,1958,1958,Wd Sdng,Wd Sdng,3,CBlock,3,3,1121.0,5,1,1336,3,7,Typ,1,,2,2.0,488.0,3,3,12,2006,162000,1.5,2945.0,48
2241,75,13710,IDOTRR,5,1950,1950,Wd Sdng,Wd Sdng,3,CBlock,3,3,910.0,3,1,1558,3,6,Typ,0,,1,1.0,282.0,3,3,6,2007,152000,1.5,2750.0,57
71,100,12552,Somerst,7,2004,2005,VinylSd,VinylSd,4,PConc,4,3,991.0,5,1,1947,4,8,Typ,1,,2,2.0,678.0,3,3,5,2010,254900,2.5,3616.0,6
1143,43,14565,SawyerW,7,1994,1995,VinylSd,VinylSd,4,PConc,4,3,832.0,5,1,1657,4,6,Typ,0,,2,2.0,483.0,3,3,11,2008,189000,2.5,2972.0,14
1021,56,18559,NWAmes,7,1978,1978,Plywood,Plywood,4,CBlock,4,3,2048.0,3,1,2064,4,7,Typ,2,,3,2.0,550.0,3,3,8,2008,235000,3.0,4662.0,30
1416,68,10880,Edwards,5,1950,1950,MetalSd,MetalSd,3,CBlock,3,3,1164.0,3,0,1164,3,5,Typ,0,,1,1.0,240.0,3,3,8,2008,125000,2.0,2568.0,58
35,24,2280,NPkVill,7,1975,1975,Plywood,Brk Cmn,3,CBlock,4,3,836.0,5,1,836,3,4,Typ,0,,1,1.0,308.0,3,3,6,2010,120000,1.0,1980.0,35
2904,125,31250,Mitchel,1,1951,1951,CBlock,VinylSd,3,CBlock,0,0,0.0,3,1,1600,3,6,Mod,0,,1,1.0,270.0,2,1,5,2006,81500,1.5,1870.0,55
2174,81,11841,Edwards,6,1990,1990,HdBoard,HdBoard,3,CBlock,4,3,816.0,3,1,816,3,5,Typ,0,,0,0.0,0.0,0,3,5,2007,118500,2.0,1632.0,17
522,85,9187,Somerst,9,2009,2009,CemntBd,CmentBd,5,PConc,5,3,1766.0,5,1,1766,5,7,Typ,1,,3,3.0,478.0,3,3,10,2009,370878,3.5,4010.0,0
2211,82,6270,Crawfor,5,1949,1950,MetalSd,MetalSd,3,CBlock,3,3,1001.0,3,0,2002,3,8,Typ,0,,1,3.0,871.0,3,3,8,2007,145000,2.0,3874.0,58
1539,69,15660,Crawfor,7,1939,2006,VinylSd,VinylSd,4,CBlock,3,3,798.0,5,1,1954,4,8,Typ,2,,1,2.0,431.0,3,3,5,2008,311500,1.5,3183.0,69
2420,43,3087,Blmngtn,7,2006,2006,VinylSd,VinylSd,4,PConc,4,3,1220.0,5,1,1364,4,6,Typ,1,,3,2.0,437.0,3,3,11,2006,210250,3.0,3021.0,0
2779,95,13450,CollgCr,7,2002,2002,VinylSd,VinylSd,4,PConc,4,3,916.0,5,1,1861,4,8,Typ,0,,2,2.0,492.0,3,3,6,2006,200000,3.5,3269.0,4
953,75,10125,Mitchel,5,1977,1977,Plywood,Plywood,3,CBlock,0,0,0.0,3,1,1734,4,8,Typ,0,,1,2.0,539.0,3,3,8,2009,126000,2.0,2273.0,32
658,80,8146,OldTown,4,1900,2003,MetalSd,MetalSd,4,BrkTil,2,3,405.0,4,1,1039,3,6,Typ,0,,1,1.0,281.0,3,1,5,2009,114000,1.0,1725.0,109
714,60,9600,OldTown,4,1910,1950,VinylSd,VinylSd,4,BrkTil,2,3,677.0,3,1,1510,4,7,Typ,0,,1,2.0,720.0,3,1,6,2009,87500,2.0,2907.0,99
1637,98,12328,StoneBr,8,2005,2005,VinylSd,VinylSd,4,PConc,5,3,1149.0,5,1,2541,5,10,Typ,1,,3,3.0,729.0,3,3,7,2007,349265,4.5,4419.0,2
538,76,10141,SawyerW,8,2004,2004,VinylSd,VinylSd,4,PConc,4,3,1512.0,5,1,1512,4,6,Typ,0,,2,3.0,845.0,3,3,1,2009,203000,2.0,3869.0,5
546,65,8529,SawyerW,7,2001,2001,VinylSd,VinylSd,4,PConc,4,3,1454.0,5,1,1434,4,6,Typ,1,,2,2.0,527.0,3,3,4,2009,189000,2.0,3415.0,8
533,65,8127,Somerst,7,2003,2003,VinylSd,VinylSd,4,PConc,4,3,812.0,5,1,1653,4,6,Typ,0,,2,2.0,628.0,3,3,3,2009,209000,3.5,3093.0,6
718,70,8400,OldTown,6,1900,1950,Stucco,BrkFace,3,BrkTil,2,4,917.0,4,1,2007,5,8,Typ,0,,1,1.0,357.0,3,3,6,2009,160000,2.0,3281.0,109
1830,44,10751,Sawyer,5,1974,1974,Plywood,Plywood,3,CBlock,2,3,1037.0,3,1,1037,3,5,Typ,0,,2,2.0,431.0,3,3,8,2007,129000,2.0,2505.0,33
2929,77,10010,Mitchel,5,1974,1975,HdBoard,HdBoard,3,CBlock,4,3,1389.0,4,1,1389,3,6,Typ,1,,2,2.0,418.0,3,3,4,2006,170000,2.0,3196.0,32
2207,40,4280,Crawfor,5,1913,2002,WdShing,Stucco,3,PConc,3,3,440.0,3,0,694,4,4,Typ,1,,1,1.0,352.0,4,2,3,2007,90350,1.0,1486.0,94
1417,60,9600,Edwards,6,1924,1950,Wd Sdng,Wd Sdng,3,BrkTil,3,3,572.0,2,0,1096,3,5,Typ,0,,0,0.0,0.0,0,1,4,2008,79000,1.0,1668.0,84
2787,70,9800,CollgCr,5,1972,1972,VinylSd,VinylSd,3,PConc,3,3,894.0,3,1,894,3,5,Typ,0,,1,2.0,552.0,3,3,7,2006,149900,2.0,2340.0,34
1037,63,7560,NAmes,5,1971,1971,MetalSd,MetalSd,3,CBlock,4,3,864.0,3,1,864,3,5,Typ,0,,1,2.0,576.0,3,3,5,2008,123000,2.0,2304.0,37
2659,60,9600,OldTown,4,1900,1950,AsbShng,Stucco,3,BrkTil,3,2,1095.0,2,0,1774,3,8,Min2,0,,1,3.0,779.0,2,1,5,2006,87000,3.0,3648.0,106
1567,76,9880,Mitchel,6,1977,1977,Plywood,Plywood,3,CBlock,3,3,1096.0,3,1,1118,3,6,Typ,1,,3,1.0,358.0,3,3,7,2008,171000,2.0,2572.0,31
1225,80,9600,NAmes,6,1950,1950,VinylSd,VinylSd,3,CBlock,3,3,1032.0,3,1,1252,3,6,Typ,0,,1,1.0,288.0,3,3,4,2008,119000,1.0,2572.0,58
685,70,7931,NAmes,5,1959,1959,BrkFace,Plywood,3,CBlock,3,3,1148.0,3,1,1148,3,6,Typ,0,,1,1.0,672.0,3,3,7,2009,132500,2.0,2968.0,50
1358,69,5100,OldTown,8,1925,1996,Stucco,Wd Shng,3,PConc,3,3,588.0,2,1,1666,4,7,Typ,1,,1,1.0,228.0,3,3,6,2008,161000,1.0,2482.0,83
1461,69,9720,CollgCr,9,2001,2002,VinylSd,VinylSd,4,PConc,4,3,1357.0,5,1,1947,4,7,Typ,1,,3,3.0,725.0,3,3,1,2008,274000,3.5,4029.0,7
221,70,8521,Sawyer,5,1967,1967,HdBoard,HdBoard,3,CBlock,3,3,912.0,3,1,912,3,5,Typ,1,,1,1.0,336.0,3,3,5,2010,125000,1.0,2160.0,43
2187,52,8741,Edwards,5,1946,1950,Plywood,Plywood,3,CBlock,3,3,1195.0,3,0,1195,3,8,Typ,0,,0,0.0,0.0,0,1,7,2007,98500,2.0,2390.0,61
2504,89,12461,NoRidge,8,1994,1995,ImStucc,ImStucc,4,PConc,4,3,1624.0,5,1,1624,4,5,Typ,1,,2,3.0,757.0,3,3,7,2006,262000,3.0,4005.0,12
855,76,6950,CollgCr,5,1979,1979,HdBoard,HdBoard,3,CBlock,3,3,914.0,3,1,914,3,5,Typ,0,,1,2.0,444.0,3,3,10,2009,134900,2.0,2272.0,30
2258,115,16905,Timber,5,1959,1959,VinylSd,VinylSd,3,CBlock,3,3,1350.0,4,1,1328,3,5,Typ,2,,2,1.0,308.0,3,2,7,2007,170000,1.5,2986.0,48
2205,53,7155,Crawfor,6,1926,1991,Wd Sdng,Wd Sdng,3,BrkTil,3,3,686.0,3,1,1461,3,6,Typ,1,,1,1.0,225.0,3,1,7,2007,135000,1.0,2372.0,81
1158,69,9205,NoRidge,6,1990,1991,HdBoard,HdBoard,4,PConc,4,3,930.0,5,1,2683,4,9,Typ,2,,2,2.0,473.0,3,3,6,2008,290000,3.5,4086.0,18
1741,64,7697,Gilbert,7,2007,2007,VinylSd,VinylSd,4,PConc,4,3,1246.0,5,1,1258,4,6,Typ,0,,2,2.0,462.0,3,3,8,2007,173500,2.0,2966.0,0
2735,78,7800,Edwards,5,1948,2002,MetalSd,MetalSd,3,CBlock,3,4,896.0,5,1,2008,5,8,Typ,0,,1,1.0,230.0,3,3,8,2006,225000,4.0,3134.0,58
1888,69,14357,NAmes,5,1961,1961,Wd Sdng,Wd Sdng,3,CBlock,3,3,864.0,3,1,1187,3,6,Typ,1,,2,2.0,440.0,3,3,8,2007,140500,2.0,2491.0,46
2121,65,8775,CollgCr,5,1994,1994,VinylSd,VinylSd,3,PConc,4,3,990.0,4,1,990,3,5,Typ,0,,1,1.0,299.0,3,3,4,2007,126000,1.0,2279.0,13
1176,24,2645,Somerst,8,1999,1999,MetalSd,MetalSd,4,PConc,4,3,960.0,5,1,1586,4,7,Typ,0,,1,2.0,480.0,3,3,12,2008,170000,3.5,3026.0,9
2773,43,13568,CollgCr,5,1995,1995,VinylSd,VinylSd,3,PConc,4,3,990.0,5,1,990,3,5,Typ,0,,1,2.0,576.0,3,3,7,2006,156000,1.0,2556.0,11
2619,47,16321,NAmes,5,1957,1997,MetalSd,MetalSd,3,CBlock,3,3,1484.0,3,1,1600,3,6,Typ,2,,2,1.0,319.0,3,3,12,2006,207500,2.0,3403.0,49
1796,72,8640,Somerst,8,2007,2007,VinylSd,VinylSd,4,PConc,4,3,896.0,5,1,1792,4,8,Typ,0,,3,2.0,590.0,3,3,11,2007,255000,2.5,3278.0,0
1598,21,1596,MeadowV,4,1973,1973,CemntBd,CmentBd,3,CBlock,4,3,462.0,3,1,988,3,4,Typ,1,,2,1.0,297.0,3,3,7,2008,94900,2.0,1747.0,35
1965,70,7315,NAmes,5,1958,1958,BrkFace,BrkFace,3,CBlock,3,3,1170.0,3,1,1170,3,6,Typ,1,,2,1.0,338.0,3,3,3,2007,140000,1.0,2678.0,49
2651,42,7614,OldTown,3,1905,1950,MetalSd,MetalSd,3,BrkTil,3,2,738.0,4,1,1376,3,7,Typ,0,,1,1.0,216.0,3,1,3,2006,96900,1.0,2330.0,101
609,69,11000,NAmes,5,1966,1966,Plywood,Plywood,3,CBlock,3,3,1154.0,5,1,1154,3,6,Typ,1,,2,2.0,480.0,3,3,11,2009,154000,1.5,2788.0,43
1990,69,10337,OldTown,8,1910,1999,VinylSd,VinylSd,4,BrkTil,3,3,725.0,5,0,1772,4,7,Typ,0,,1,2.0,816.0,3,3,5,2007,184900,2.5,3313.0,97
1053,114,14803,NridgHt,10,2007,2008,CemntBd,CmentBd,5,PConc,5,3,2078.0,5,1,2084,5,7,Typ,1,,3,3.0,1220.0,3,3,6,2008,385000,3.0,5382.0,1
2877,50,8765,IDOTRR,4,1936,1950,Wd Sdng,Wd Sdng,3,BrkTil,3,3,951.0,5,0,951,3,6,Typ,0,,1,1.0,327.0,3,3,4,2006,106500,1.0,2229.0,70
497,106,12720,NoRidge,8,2000,2000,VinylSd,VinylSd,4,PConc,4,3,1455.0,5,1,2687,4,10,Typ,2,,2,3.0,810.0,3,3,9,2009,327000,3.5,4952.0,9
514,85,11128,Somerst,9,2005,2006,VinylSd,VinylSd,5,PConc,5,3,2458.0,5,1,2490,5,9,Typ,2,,3,3.0,795.0,3,3,10,2009,468000,3.0,5743.0,4
759,60,5160,IDOTRR,6,1927,1950,MetalSd,MetalSd,3,BrkTil,3,3,1204.0,3,1,1666,3,4,Typ,0,,1,1.0,384.0,2,3,8,2009,135000,1.0,3254.0,82
2474,63,13072,SawyerW,6,2005,2005,VinylSd,VinylSd,4,PConc,4,3,1141.0,5,1,1141,3,6,Typ,0,,1,2.0,484.0,3,3,3,2006,142500,1.5,2766.0,1
1193,73,8814,NAmes,5,1968,1968,MetalSd,MetalSd,3,CBlock,3,3,732.0,5,1,1464,3,7,Typ,0,,1,2.0,470.0,3,3,6,2008,141000,1.5,2666.0,40
1415,70,7000,Edwards,5,1910,1991,MetalSd,MetalSd,3,CBlock,4,3,1117.0,3,1,1347,3,5,Typ,0,,0,0.0,0.0,0,1,1,2008,107500,2.0,2464.0,98
2048,59,4484,SWISU,5,1942,1979,Plywood,Plywood,3,CBlock,3,3,672.0,3,0,1282,3,4,Typ,0,,1,1.0,240.0,3,3,7,2007,108500,2.0,2194.0,65
2483,69,9019,SawyerW,6,1994,1994,VinylSd,VinylSd,3,PConc,4,3,636.0,5,1,1320,4,6,Typ,0,,3,2.0,472.0,3,3,7,2006,150000,2.5,2428.0,12
2883,60,8520,IDOTRR,3,1916,1950,MetalSd,MetalSd,3,PConc,2,2,216.0,2,0,936,3,6,Typ,0,,0,0.0,0.0,0,1,4,2006,78000,1.0,1152.0,90
1111,92,11932,Somerst,8,2007,2008,VinylSd,VinylSd,4,PConc,4,3,1580.0,5,1,1580,4,7,Typ,0,,2,3.0,830.0,3,3,6,2008,235128,2.0,3990.0,1
2072,69,115149,ClearCr,7,1971,2002,Plywood,Plywood,3,CBlock,4,3,1643.0,3,1,1824,4,5,Typ,2,,1,2.0,739.0,3,3,6,2007,302000,3.0,4206.0,36
1450,40,14330,CollgCr,5,1975,2001,Plywood,Wd Sdng,3,CBlock,3,3,864.0,3,1,1558,3,5,Min2,0,,3,2.0,440.0,3,3,8,2008,163000,3.0,2862.0,33
274,67,8777,Edwards,3,1945,2007,VinylSd,VinylSd,3,CBlock,0,0,0.0,3,0,640,3,5,Min1,0,,1,1.0,240.0,3,1,4,2010,84900,1.0,880.0,65
413,24,2308,NPkVill,6,1974,1974,Plywood,Brk Cmn,3,CBlock,3,3,855.0,3,1,1322,3,6,Typ,1,,1,2.0,440.0,3,3,6,2009,147000,2.5,2617.0,35
751,50,2500,OldTown,7,1915,2005,Stucco,Stucco,4,PConc,3,3,910.0,5,1,1826,5,7,Min2,1,,1,1.0,164.0,2,3,6,2009,155000,2.5,2900.0,94
2897,50,8049,Timber,7,1990,1990,HdBoard,HdBoard,3,CBlock,4,3,1309.0,3,1,1339,3,6,Typ,1,,3,2.0,484.0,4,3,7,2006,180000,3.0,3132.0,16
207,70,5600,IDOTRR,4,1930,1950,VinylSd,Wd Shng,2,Slab,0,0,0.0,2,0,1092,2,7,Mod,0,,0,0.0,0.0,0,1,7,2010,55000,2.0,1092.0,80
2269,73,9590,Timber,7,2003,2003,VinylSd,VinylSd,4,PConc,5,3,868.0,5,1,1146,4,6,Typ,1,,3,2.0,438.0,3,3,5,2007,187500,3.0,2452.0,4
891,72,7200,Edwards,6,1976,1976,MetalSd,MetalSd,3,CBlock,3,3,1041.0,5,1,1125,3,6,Typ,1,,1,1.0,352.0,3,3,10,2009,125000,2.0,2518.0,33
2863,86,11500,Crawfor,7,1936,1987,BrkFace,BrkFace,4,CBlock,4,3,1017.0,4,1,2057,4,6,Typ,1,,3,1.0,180.0,2,3,6,2006,250000,1.5,3254.0,70
1298,60,6756,OldTown,5,1910,1950,MetalSd,MetalSd,3,BrkTil,3,4,481.0,3,0,899,3,5,Typ,0,,1,1.0,200.0,2,2,9,2008,78000,1.0,1580.0,98
1292,63,11426,OldTown,4,1910,1996,Wd Sdng,Wd Sdng,3,Stone,3,3,828.0,4,1,1594,3,9,Typ,0,,0,0.0,0.0,0,1,6,2008,118000,2.0,2422.0,98
1687,93,12030,NridgHt,8,2007,2007,VinylSd,VinylSd,5,PConc,5,3,1694.0,5,1,1694,4,7,Typ,0,,3,3.0,818.0,3,3,12,2007,318000,2.0,4206.0,0
2749,80,9554,SawyerW,8,1993,1994,VinylSd,VinylSd,4,PConc,4,3,777.0,5,1,1911,4,8,Typ,1,,2,2.0,471.0,3,3,9,2006,215000,2.5,3159.0,13
2875,61,8534,IDOTRR,4,1925,1950,Wd Sdng,Wd Sdng,3,BrkTil,2,3,432.0,3,0,672,3,4,Min1,0,,0,0.0,0.0,0,1,6,2006,72000,1.0,1104.0,81
1029,104,11361,NWAmes,6,1976,1976,Plywood,Plywood,3,CBlock,4,3,1193.0,3,1,1523,3,7,Typ,1,,3,2.0,478.0,3,3,5,2008,180000,2.0,3194.0,32
1581,47,12416,Timber,6,1986,1986,VinylSd,Plywood,3,CBlock,4,2,1606.0,3,1,1651,3,7,Min2,1,,3,2.0,616.0,3,3,11,2008,184000,3.0,3873.0,22
612,80,9600,NAmes,5,1959,1959,MetalSd,MetalSd,3,CBlock,3,3,1041.0,5,1,1041,3,6,Typ,0,,2,1.0,270.0,3,3,7,2009,124500,2.0,2352.0,50
139,70,8267,NAmes,5,1958,1958,HdBoard,HdBoard,3,CBlock,3,3,1604.0,3,1,1604,3,8,Typ,0,,1,2.0,576.0,3,3,3,2010,135000,2.0,3784.0,52
1335,50,6000,BrkSide,6,1940,1989,Wd Sdng,Wd Sdng,3,CBlock,3,3,981.0,5,1,1672,4,6,Typ,1,,1,1.0,240.0,3,3,7,2008,164900,1.5,2893.0,68
2531,80,9600,NWAmes,7,1969,1969,HdBoard,HdBoard,3,CBlock,3,3,1164.0,3,1,1164,3,6,Typ,0,,1,2.0,528.0,3,3,7,2006,140000,1.5,2856.0,37
681,71,7350,NAmes,5,1958,1958,BrkFace,BrkFace,3,CBlock,3,3,1041.0,4,1,1041,3,6,Typ,0,,2,1.0,294.0,3,3,3,2009,128000,1.0,2376.0,51
1383,69,7703,Sawyer,6,1978,1978,HdBoard,HdBoard,3,CBlock,4,3,450.0,5,1,1034,3,6,Typ,1,,3,2.0,504.0,3,3,5,2008,153000,1.0,1988.0,30
1359,63,4347,OldTown,6,1910,1950,MetalSd,MetalSd,4,BrkTil,4,4,796.0,5,1,1609,3,7,Typ,0,,1,1.0,228.0,2,1,6,2008,127500,1.0,2633.0,98
1226,80,9600,NAmes,5,1950,2006,HdBoard,HdBoard,3,CBlock,3,3,572.0,4,1,1337,4,7,Typ,1,,2,1.0,264.0,3,3,9,2008,141500,2.0,2173.0,58
63,98,12256,NoRidge,8,1994,1995,HdBoard,HdBoard,4,PConc,5,3,1463.0,5,1,2622,4,9,Typ,2,,2,2.0,712.0,3,3,4,2010,325000,3.5,4797.0,16
1869,80,9547,NWAmes,7,1993,1993,VinylSd,VinylSd,3,PConc,4,3,1594.0,5,1,1594,4,6,Typ,1,,2,2.0,472.0,3,3,7,2007,188500,2.0,3660.0,14
2468,60,7200,Somerst,6,2006,2006,VinylSd,VinylSd,4,PConc,4,3,1262.0,4,1,1262,4,5,Typ,0,,3,2.0,572.0,3,3,5,2006,185000,2.0,3096.0,0
1135,63,13072,SawyerW,6,2005,2006,VinylSd,VinylSd,3,PConc,4,4,1175.0,5,1,1175,4,6,Typ,0,,0,0.0,0.0,0,3,6,2008,146000,2.0,2350.0,3
719,60,3600,OldTown,6,1917,2007,Stucco,Stucco,3,BrkTil,3,3,624.0,5,1,1288,5,5,Typ,1,,1,1.0,280.0,3,1,5,2009,119000,2.0,2192.0,92
405,21,1680,BrDale,5,1971,1971,HdBoard,HdBoard,3,CBlock,3,3,630.0,3,1,1302,3,6,Typ,0,,1,1.0,280.0,3,3,5,2009,112000,2.5,2212.0,38
2506,37,3316,Somerst,8,2005,2005,MetalSd,MetalSd,4,PConc,4,3,1247.0,5,1,1247,4,4,Typ,1,,3,2.0,550.0,3,3,4,2006,197000,2.5,3044.0,1
2380,72,16387,NridgHt,9,2006,2006,VinylSd,VinylSd,4,PConc,5,4,1738.0,4,1,2589,5,11,Typ,1,,2,3.0,831.0,3,3,8,2006,412083,3.5,5158.0,0
1565,69,13265,Mitchel,8,2002,2002,CemntBd,CmentBd,4,PConc,4,3,1568.0,5,1,1689,4,7,Typ,2,,2,3.0,857.0,3,3,7,2008,271000,3.0,4114.0,6
1727,48,3242,NridgHt,7,2003,2003,VinylSd,Wd Shng,4,PConc,4,3,1405.0,5,1,1405,4,6,Typ,1,,2,2.0,478.0,3,3,3,2007,200000,3.0,3288.0,4
1661,64,8991,NWAmes,7,1976,1976,Plywood,Plywood,3,CBlock,4,3,1228.0,3,1,1324,4,5,Typ,1,,3,2.0,585.0,3,3,2,2007,174000,2.0,3137.0,31
1967,80,8000,NAmes,5,1960,1960,BrkFace,BrkFace,3,CBlock,3,3,1377.0,3,1,1377,3,6,Typ,2,,1,1.0,351.0,3,3,11,2007,156500,2.0,3105.0,47
2267,69,9303,Timber,6,1996,1997,VinylSd,VinylSd,4,PConc,5,3,872.0,5,1,1756,3,7,Typ,0,,3,2.0,422.0,3,3,7,2007,204000,3.5,3050.0,11
1389,69,8544,Sawyer,5,1966,2006,HdBoard,HdBoard,3,CBlock,3,3,1228.0,4,1,1228,4,6,Typ,0,,1,1.0,271.0,3,3,6,2008,149350,1.5,2727.0,42
2553,69,11425,NAmes,5,1954,1954,BrkFace,BrkFace,3,CBlock,3,3,1008.0,4,1,1008,3,4,Typ,1,,2,1.0,275.0,3,3,7,2006,137000,1.0,2291.0,52
1459,75,11404,CollgCr,7,1998,1999,VinylSd,VinylSd,4,PConc,4,3,1153.0,5,1,2031,4,8,Typ,1,,3,2.0,541.0,3,3,7,2008,222500,2.5,3725.0,10
1739,72,8229,Gilbert,6,2007,2007,VinylSd,VinylSd,4,PConc,4,3,752.0,5,1,1504,4,6,Typ,0,,3,2.0,440.0,3,3,12,2007,166000,2.5,2696.0,0
172,56,4485,OldTown,5,1920,1950,Wd Sdng,Wd Sdng,3,PConc,3,3,936.0,3,1,936,3,5,Typ,1,,0,0.0,0.0,0,2,5,2010,109500,2.0,1872.0,90
788,69,15635,Edwards,4,1954,1954,VinylSd,VinylSd,3,CBlock,0,0,0.0,3,1,1383,3,6,Mod,0,,1,2.0,498.0,2,3,10,2009,122000,1.0,1881.0,55
1979,56,3153,OldTown,5,1920,1990,MetalSd,MetalSd,3,BrkTil,3,3,967.0,4,1,967,3,5,Typ,1,,1,1.0,180.0,2,1,7,2007,99900,1.0,2114.0,87
1801,84,11096,Somerst,8,2006,2006,VinylSd,VinylSd,4,PConc,4,3,1656.0,5,1,1656,4,7,Typ,0,,2,3.0,826.0,3,3,7,2007,249700,2.0,4138.0,1
931,80,14000,Crawfor,6,1950,2004,HdBoard,HdBoard,3,CBlock,3,3,1092.0,5,1,1152,4,6,Typ,1,,1,1.0,300.0,3,3,8,2009,158500,1.0,2544.0,59
2471,74,7733,SawyerW,6,2005,2005,VinylSd,VinylSd,3,PConc,3,3,1142.0,5,1,1142,4,5,Typ,0,,0,0.0,0.0,0,3,1,2006,139500,1.5,2284.0,1
2899,69,8098,Timber,6,2000,2000,VinylSd,VinylSd,4,Wood,4,3,1381.0,5,1,1403,4,5,Typ,0,,1,2.0,470.0,3,3,10,2006,202000,3.0,3254.0,6
2544,70,8393,NAmes,5,1959,2005,MetalSd,MetalSd,3,CBlock,3,3,1626.0,5,1,1712,3,8,Typ,0,,3,2.0,588.0,3,3,6,2006,145000,2.0,3926.0,47
1386,60,12900,Sawyer,4,1969,1969,Plywood,Plywood,3,CBlock,4,3,1198.0,3,1,1258,3,6,Typ,0,,1,2.0,400.0,2,3,1,2008,108959,3.0,2856.0,39
315,69,57200,Timber,5,1948,1950,Wd Sdng,Wd Sdng,3,CBlock,3,3,747.0,3,1,1687,3,7,Min1,2,,1,2.0,572.0,3,1,6,2010,160000,2.0,3006.0,62
1932,70,8078,NAmes,5,1958,1958,Wd Sdng,Wd Sdng,3,CBlock,3,3,1560.0,3,1,1560,3,8,Typ,0,,1,2.0,484.0,3,3,12,2007,128600,2.0,3604.0,49
1660,69,12384,NWAmes,7,1976,1976,Plywood,Plywood,3,CBlock,4,3,793.0,3,1,1935,3,7,Typ,1,,2,2.0,550.0,3,3,11,2007,197900,2.5,3278.0,31
2353,69,9927,NWAmes,7,1976,1976,VinylSd,Wd Shng,4,CBlock,5,3,1047.0,3,1,1083,3,5,Typ,1,,2,2.0,596.0,3,3,7,2006,172000,2.0,2726.0,30
2139,39,16300,CollgCr,5,1977,1977,HdBoard,HdBoard,3,CBlock,4,3,876.0,3,1,907,3,5,Typ,0,,2,1.0,308.0,3,3,1,2007,130000,2.0,2091.0,30
1585,69,7915,Timber,6,1999,2000,VinylSd,VinylSd,4,PConc,5,3,1666.0,5,1,1675,4,6,Typ,0,,2,2.0,435.0,3,3,12,2008,195000,3.0,3776.0,9
1602,100,21750,Mitchel,5,1954,1954,HdBoard,HdBoard,3,CBlock,3,3,988.0,5,1,988,3,4,Typ,0,,2,2.0,520.0,3,1,2,2008,113000,1.0,2496.0,54
2888,70,9116,Mitchel,8,2001,2001,VinylSd,VinylSd,4,PConc,5,3,1491.0,5,1,1491,4,7,Typ,0,,2,2.0,490.0,3,3,5,2006,209000,2.0,3472.0,5
965,125,14419,Timber,7,1987,1989,Plywood,Plywood,3,PConc,4,3,1645.0,5,1,1479,4,7,Min1,1,,3,2.0,578.0,3,3,7,2009,213500,4.5,3702.0,22
645,67,13070,NAmes,5,1951,1951,MetalSd,MetalSd,3,CBlock,3,3,631.0,3,1,1112,3,5,Typ,0,,1,2.0,480.0,3,3,10,2009,126000,1.0,2223.0,58
789,73,9855,Edwards,6,1956,1956,Wd Sdng,Wd Sdng,3,CBlock,3,3,1436.0,2,1,1689,3,7,Typ,1,,1,2.0,480.0,3,3,11,2009,127500,1.0,3605.0,53
